SHIP_ID,SHIP_DATE,Ship_Mode,Shipping_Cost
Sta_39754,2011-08-30,Standard Class,3.23
Sec_7386,2011-08-30,Second Class,2.0
Sec_2548,2011-08-30,Second Class,1.39
Sta_28939,2011-08-30,Standard Class,9.53
Sta_48309,2011-08-30,Standard Class,47.7
Sta_45471,2011-08-31,Standard Class,33.2
Sta_45472,2011-08-31,Standard Class,9.95
Sta_45473,2011-08-31,Standard Class,20.82
Sta_45474,2011-08-31,Standard Class,15.6
Sta_20317,2011-08-31,Standard Class,6.126
Sta_42665,2011-08-31,Standard Class,0.81
Fir_29837,2011-08-31,First Class,23.78
Fir_32879,2011-08-31,First Class,10.81
Sta_39161,2011-08-31,Standard Class,3.45
Sta_39286,2011-08-31,Standard Class,5.98
Sta_39047,2011-08-31,Standard Class,4.19
Sta_12289,2011-08-31,Standard Class,0.81
Sta_11515,2011-08-31,Standard Class,0.97
Sta_45753,2011-09-01,Standard Class,6.72
Fir_4031,2011-09-01,First Class,104.693
Sec_24723,2011-09-01,Second Class,15.52
Sec_8494,2011-09-01,Second Class,21.21
Sec_7173,2011-09-01,Second Class,9.05
Sta_41190,2011-09-01,Standard Class,1.79
Sta_41189,2011-09-01,Standard Class,4.489
Sta_43242,2011-09-01,Standard Class,48.56
Sta_43240,2011-09-01,Standard Class,159.34
Sta_43241,2011-09-01,Standard Class,110.73
Sta_43243,2011-09-01,Standard Class,13.49
Sec_25996,2011-09-01,Second Class,63.55
Sec_24811,2011-09-01,Second Class,9.1
Sec_7031,2011-09-01,Second Class,11.08
Sec_3350,2011-09-01,Second Class,11.073
Sec_7308,2011-09-01,Second Class,1.29
Sec_9275,2011-09-01,Second Class,1.54
Sec_7172,2011-09-01,Second Class,101.52
Sec_7534,2011-09-01,Second Class,9.09
Sta_1728,2011-09-01,Standard Class,0.39
Sta_27540,2011-09-01,Standard Class,0.86
Sta_1727,2011-09-01,Standard Class,0.22
Sta_1729,2011-09-01,Standard Class,0.76
Sta_27388,2011-09-01,Standard Class,11.05
Sec_50875,2011-09-01,Second Class,3.21
Sec_50953,2011-09-01,Second Class,14.75
Sec_366,2011-09-01,Second Class,1.58
Sam_24173,2011-09-02,Same Day,282.09
Sta_18787,2011-09-02,Standard Class,1.11
Sta_21723,2011-09-02,Standard Class,2.81
Sta_20777,2011-09-02,Standard Class,189.54
Sec_4124,2011-09-02,Second Class,8.9
Sam_4522,2011-09-02,Same Day,10.98
Sam_4595,2011-09-02,Same Day,27.65
Sam_30009,2011-09-02,Same Day,43.89
Sta_19219,2011-09-02,Standard Class,13.94
Sta_10875,2011-09-02,Standard Class,8.28
Sta_10963,2011-09-02,Standard Class,1.56
Sta_23082,2011-09-02,Standard Class,21.46
Sta_21403,2011-09-02,Standard Class,41.0
Sta_35843,2011-09-02,Standard Class,7.51
Sta_35842,2011-09-02,Standard Class,15.92
Fir_6901,2011-09-02,First Class,44.757
Sta_35181,2011-09-02,Standard Class,1.95
Sta_34822,2011-09-02,Standard Class,49.88
Sec_47270,2011-09-02,Second Class,15.43
Sec_47506,2011-09-02,Second Class,26.29
Sec_49478,2011-09-02,Second Class,2.44
Sta_44036,2011-09-03,Standard Class,2.16
Sta_44037,2011-09-03,Standard Class,11.62
Sta_45534,2011-09-03,Standard Class,20.1
Sta_15517,2011-09-03,Standard Class,2.35
Fir_9151,2011-09-03,First Class,16.46
Fir_6685,2011-09-03,First Class,19.37
Fir_7967,2011-09-03,First Class,50.04
Fir_8036,2011-09-03,First Class,9.27
Fir_6793,2011-09-03,First Class,10.3
Fir_9055,2011-09-03,First Class,7.68
Fir_6902,2011-09-03,First Class,11.61
Fir_5597,2011-09-03,First Class,33.2
Sta_14433,2011-09-03,Standard Class,0.42
Sta_14942,2011-09-03,Standard Class,10.86
Sta_21632,2011-09-03,Standard Class,14.85
Sta_11894,2011-09-03,Standard Class,61.6
Sta_12290,2011-09-03,Standard Class,4.13
Sta_13784,2011-09-03,Standard Class,1.48
Sec_31346,2011-09-03,Second Class,80.713
Sta_20248,2011-09-03,Standard Class,9.92
Sta_13783,2011-09-03,Standard Class,15.98
Sta_15039,2011-09-03,Standard Class,2.05
Sta_14784,2011-09-03,Standard Class,2.86
Sta_34823,2011-09-03,Standard Class,47.93
Sta_35182,2011-09-03,Standard Class,5.16
Sec_30244,2011-09-03,Second Class,62.81
Sec_32451,2011-09-03,Second Class,22.82
Sec_30245,2011-09-03,Second Class,25.14
Sec_32452,2011-09-03,Second Class,3.91
Sta_37512,2011-09-03,Standard Class,0.5
Sta_37511,2011-09-03,Standard Class,1.22
Sta_37934,2011-09-03,Standard Class,11.75
Sam_1028,2011-09-03,Same Day,5.37
Fir_1157,2011-09-03,First Class,16.87
Fir_1318,2011-09-03,First Class,4.15
Sta_15588,2011-09-03,Standard Class,0.38
Sec_33544,2011-09-03,Second Class,1.761
Sec_31074,2011-09-03,Second Class,3.699
Fir_9152,2011-09-04,First Class,13.96
Fir_8645,2011-09-04,First Class,3.28
Fir_6686,2011-09-04,First Class,4.01
Sta_45536,2011-09-04,Standard Class,3.2
Sta_45535,2011-09-04,Standard Class,21.44
Sta_45537,2011-09-04,Standard Class,25.96
Sec_25842,2011-09-04,Second Class,17.43
Sec_4521,2011-09-04,Second Class,1.27
Sta_43020,2011-09-04,Standard Class,30.33
Sta_18349,2011-09-04,Standard Class,6.76
Sec_7174,2011-09-04,Second Class,18.01
Sec_8959,2011-09-04,Second Class,12.59
Sec_7535,2011-09-04,Second Class,3.77
Sec_32971,2011-09-04,Second Class,5.25
Sta_39048,2011-09-04,Standard Class,5.63
Fir_4639,2011-09-04,First Class,41.83
Sta_40379,2011-09-04,Standard Class,0.25
Sec_31075,2011-09-04,Second Class,16.601
Sec_31076,2011-09-04,Second Class,15.666
Fir_32518,2011-09-04,First Class,3.1
Sec_30380,2011-09-04,Second Class,17.83
Sta_42321,2011-09-04,Standard Class,1.84
Fir_46099,2011-09-04,First Class,0.7
Fir_50042,2011-09-04,First Class,9.9
Fir_46100,2011-09-04,First Class,1.43
Sta_1731,2011-09-04,Standard Class,8.54
Sta_1730,2011-09-04,Standard Class,2.01
Fir_1158,2011-09-04,First Class,3.6
Fir_4032,2011-09-04,First Class,2.51
Sta_43422,2011-09-05,Standard Class,283.36
Sta_11895,2011-09-05,Standard Class,2.51
Sta_43244,2011-09-05,Standard Class,11.78
Sta_43154,2011-09-05,Standard Class,48.15
Sta_43021,2011-09-05,Standard Class,24.72
Sta_43022,2011-09-05,Standard Class,28.74
Sta_16431,2011-09-05,Standard Class,3.44
Sta_13686,2011-09-05,Standard Class,2.88
Sta_13685,2011-09-05,Standard Class,7.53
Sta_15040,2011-09-05,Standard Class,1.535
Sta_14943,2011-09-05,Standard Class,11.546
Sta_23678,2011-09-05,Standard Class,15.25
Sec_30971,2011-09-05,Second Class,17.585
Sta_16967,2011-09-05,Standard Class,4.43
Sta_18089,2011-09-05,Standard Class,6.57
Sta_48129,2011-09-05,Standard Class,2.37
Sta_28444,2011-09-05,Standard Class,31.59
Fir_963,2011-09-05,First Class,3.34
Fir_28377,2011-09-05,First Class,12.46
Sec_26483,2011-09-05,Second Class,150.43
Sec_673,2011-09-05,Second Class,1.8
Sta_27349,2011-09-05,Standard Class,3.86
Sta_36782,2011-09-05,Standard Class,6.54
Sta_37110,2011-09-05,Standard Class,12.124
Sta_35562,2011-09-05,Standard Class,95.559
Sta_41375,2011-09-06,Standard Class,10.438
Sta_41373,2011-09-06,Standard Class,1.284
Sta_41371,2011-09-06,Standard Class,0.267
Sta_41370,2011-09-06,Standard Class,44.298
Sta_41372,2011-09-06,Standard Class,1.947
Sta_41374,2011-09-06,Standard Class,5.428
Sam_30668,2011-09-06,Same Day,28.81
Sta_23781,2011-09-06,Standard Class,25.689
Sta_17457,2011-09-06,Standard Class,6.75
Sta_22035,2011-09-06,Standard Class,37.23
Sta_16512,2011-09-06,Standard Class,3.87
Sta_11897,2011-09-06,Standard Class,194.36
Sta_22893,2011-09-06,Standard Class,92.07
Sta_11896,2011-09-06,Standard Class,102.29
Sta_23448,2011-09-06,Standard Class,42.96
Sta_43245,2011-09-06,Standard Class,61.23
Sta_14434,2011-09-06,Standard Class,0.23
Sta_22124,2011-09-06,Standard Class,14.2
Sta_34824,2011-09-06,Standard Class,8.03
Sta_34825,2011-09-06,Standard Class,43.79
Sta_23993,2011-09-06,Standard Class,53.21
Sam_9056,2011-09-06,Same Day,1.793
Sta_10737,2011-09-06,Standard Class,10.55
Sta_10964,2011-09-06,Standard Class,4.644
Sec_4714,2011-09-06,Second Class,1.02
Sta_36891,2011-09-06,Standard Class,2.09
Sta_17456,2011-09-06,Standard Class,20.33
Sta_16813,2011-09-06,Standard Class,10.22
Sam_33545,2011-09-07,Same Day,8.144
Sta_21260,2011-09-07,Standard Class,15.72
Sta_19456,2011-09-07,Standard Class,22.09
Sta_19375,2011-09-07,Standard Class,6.28
Sta_38406,2011-09-07,Standard Class,142.46
Sta_15812,2011-09-07,Standard Class,8.72
Sta_18711,2011-09-07,Standard Class,1.36
Sta_17040,2011-09-07,Standard Class,7.11
Sec_32597,2011-09-07,Second Class,16.72
Sec_32596,2011-09-07,Second Class,4.34
Sec_33131,2011-09-07,Second Class,0.76
Sec_33049,2011-09-07,Second Class,1.21
Fir_24632,2011-09-07,First Class,7.83
Fir_5445,2011-09-07,First Class,1.76
Fir_5446,2011-09-07,First Class,23.68
Sec_3351,2011-09-07,Second Class,8.87
Sec_25931,2011-09-07,Second Class,12.44
Sta_12204,2011-09-07,Standard Class,23.602
Sta_22894,2011-09-07,Standard Class,19.682
Sta_11898,2011-09-07,Standard Class,4.988
Sta_13192,2011-09-07,Standard Class,1.09
Sta_21169,2011-09-07,Standard Class,38.96
Sta_13281,2011-09-07,Standard Class,8.19
Sta_22295,2011-09-07,Standard Class,7.01
Sam_5731,2011-09-07,Same Day,3.62
Sta_36695,2011-09-07,Standard Class,5.45
Sta_35659,2011-09-07,Standard Class,22.36
Sec_48942,2011-09-07,Second Class,16.63
Sta_46180,2011-09-07,Standard Class,44.72
Sta_2346,2011-09-07,Standard Class,68.65
Fir_49479,2011-09-07,First Class,11.69
Sam_32271,2011-09-08,Same Day,127.07
Sam_9418,2011-09-08,Same Day,8.32
Fir_25746,2011-09-08,First Class,148.45
Fir_8382,2011-09-08,First Class,2.24
Sta_13043,2011-09-08,Standard Class,3.05
Sta_12756,2011-09-08,Standard Class,2.82
Sta_12755,2011-09-08,Standard Class,1.52
Sta_34826,2011-09-08,Standard Class,50.32
Sta_34827,2011-09-08,Standard Class,53.37
Sta_18000,2011-09-08,Standard Class,7.79
Sec_7837,2011-09-08,Second Class,160.27
Sec_8249,2011-09-08,Second Class,1.97
Sec_7836,2011-09-08,Second Class,21.84
Sta_48862,2011-09-08,Standard Class,46.08
Fir_44469,2011-09-09,First Class,4.38
Fir_44470,2011-09-09,First Class,26.95
Fir_44471,2011-09-09,First Class,5.6
Sam_44745,2011-09-09,Same Day,31.05
Sta_45628,2011-09-09,Standard Class,2.83
Sta_45627,2011-09-09,Standard Class,31.13
Sta_45629,2011-09-09,Standard Class,28.36
Fir_32017,2011-09-09,First Class,2.846
Fir_6687,2011-09-09,First Class,18.18
Fir_34580,2011-09-09,First Class,5.29
Fir_9419,2011-09-09,First Class,1.6
Fir_9420,2011-09-09,First Class,2.22
Sec_30477,2011-09-09,Second Class,19.4
Sta_12291,2011-09-09,Standard Class,3.179
Sta_19569,2011-09-09,Standard Class,0.826
Sta_17212,2011-09-09,Standard Class,1.392
Sta_17213,2011-09-09,Standard Class,4.968
Fir_28682,2011-09-09,First Class,7.67
Fir_367,2011-09-09,First Class,3.81
Sta_40155,2011-09-10,Standard Class,3.87
Sta_15698,2011-09-10,Standard Class,1.0
Sta_19305,2011-09-10,Standard Class,9.89
Sta_39049,2011-09-10,Standard Class,18.55
Sta_38623,2011-09-10,Standard Class,41.73
Sta_41955,2011-09-10,Standard Class,13.35
Sta_41956,2011-09-10,Standard Class,18.6
Sta_41957,2011-09-10,Standard Class,8.6
Sta_11663,2011-09-10,Standard Class,12.64
Sta_23136,2011-09-10,Standard Class,20.8
Sta_37111,2011-09-10,Standard Class,18.21
Sta_10384,2011-09-10,Standard Class,1.44
Sta_10659,2011-09-10,Standard Class,18.37
Sta_22679,2011-09-10,Standard Class,119.17
Sta_10658,2011-09-10,Standard Class,4.0
Sta_10385,2011-09-10,Standard Class,5.28
Sta_42667,2011-09-10,Standard Class,30.59
Sta_42666,2011-09-10,Standard Class,2.97
Sec_31731,2011-09-10,Second Class,7.35
Sec_31801,2011-09-10,Second Class,0.02
Sec_31803,2011-09-10,Second Class,7.51
Sec_31804,2011-09-10,Second Class,1.57
Sec_31802,2011-09-10,Second Class,0.28
Sam_24425,2011-09-10,Same Day,30.81
Sam_25595,2011-09-10,Same Day,44.44
Sec_29310,2011-09-10,Second Class,239.71
Fir_46181,2011-09-10,First Class,19.62
Fir_46101,2011-09-10,First Class,0.44
Fir_50185,2011-09-10,First Class,3.05
Fir_50186,2011-09-10,First Class,35.42
Fir_50095,2011-09-10,First Class,1.25
Sta_49128,2011-09-10,Standard Class,19.39
Sec_25123,2011-09-10,Second Class,86.77
Sec_4125,2011-09-10,Second Class,97.54
Sec_24174,2011-09-10,Second Class,315.57
Sec_5991,2011-09-11,Second Class,2.18
Sta_15814,2011-09-11,Standard Class,7.37
Sta_43344,2011-09-11,Standard Class,63.77
Sta_22581,2011-09-11,Standard Class,0.64
Sta_13785,2011-09-11,Standard Class,17.293
Sta_14785,2011-09-11,Standard Class,2.593
Sta_15041,2011-09-11,Standard Class,3.312
Sta_36252,2011-09-11,Standard Class,0.915
Sta_36253,2011-09-11,Standard Class,35.863
Sta_18637,2011-09-11,Standard Class,1.9
Sta_16814,2011-09-11,Standard Class,6.91
Sta_15813,2011-09-11,Standard Class,8.46
Sta_16280,2011-09-11,Standard Class,0.5
Sta_15042,2011-09-11,Standard Class,2.7
Sta_15043,2011-09-11,Standard Class,8.09
Sec_4156,2011-09-11,Second Class,1.58
Sta_13532,2011-09-11,Standard Class,4.469
Sec_31371,2011-09-11,Second Class,27.431
Sec_5992,2011-09-11,Second Class,4.064
Sec_31436,2011-09-11,Second Class,13.972
Sec_30094,2011-09-11,Second Class,17.58
Sec_30095,2011-09-11,Second Class,48.04
Sec_34112,2011-09-11,Second Class,1.42
Sec_5187,2011-09-11,Second Class,28.74
Sec_34495,2011-09-11,Second Class,99.32
Fir_49130,2011-09-11,First Class,5.12
Fir_49129,2011-09-11,First Class,12.07
Sta_17312,2011-09-11,Standard Class,78.15
Fir_27927,2011-09-11,First Class,13.48
Fir_27928,2011-09-11,First Class,1.08
Sta_35563,2011-09-12,Standard Class,10.394
Sec_8646,2011-09-12,Second Class,74.08
Sec_25014,2011-09-12,Second Class,23.51
Sta_17886,2011-09-12,Standard Class,1.2
Sta_13534,2011-09-12,Standard Class,15.2
Sta_13115,2011-09-12,Standard Class,1.79
Sta_13533,2011-09-12,Standard Class,11.81
Sta_39756,2011-09-12,Standard Class,1.97
Sta_39291,2011-09-12,Standard Class,3.48
Sta_38407,2011-09-12,Standard Class,22.72
Sta_39629,2011-09-12,Standard Class,0.99
Sta_39630,2011-09-12,Standard Class,12.02
Sta_39755,2011-09-12,Standard Class,1.61
Sta_34828,2011-09-12,Standard Class,80.63
Sta_38624,2011-09-12,Standard Class,13.05
Sta_39757,2011-09-12,Standard Class,1.48
Sta_39163,2011-09-12,Standard Class,1.26
Sta_39288,2011-09-12,Standard Class,0.5
Sta_38860,2011-09-12,Standard Class,21.97
Sta_39287,2011-09-12,Standard Class,180.82
Sta_38861,2011-09-12,Standard Class,109.8
Sta_39162,2011-09-12,Standard Class,2.46
Sta_39289,2011-09-12,Standard Class,1.14
Sta_39290,2011-09-12,Standard Class,3.47
Sta_46393,2011-09-12,Standard Class,15.17
Sta_50370,2011-09-12,Standard Class,1.31
Sta_50372,2011-09-12,Standard Class,10.38
Sta_50369,2011-09-12,Standard Class,0.51
Sta_46282,2011-09-12,Standard Class,74.46
Sta_46283,2011-09-12,Standard Class,342.11
Sta_50371,2011-09-12,Standard Class,16.53
Sec_2789,2011-09-12,Second Class,1.64
Sec_27623,2011-09-12,Second Class,4.22
Sec_27624,2011-09-12,Second Class,17.61
Sec_2788,2011-09-12,Second Class,5.9
Sec_27622,2011-09-12,Second Class,176.04
Sta_926,2011-09-12,Standard Class,1.55
Sec_27389,2011-09-12,Second Class,99.81
Sec_1963,2011-09-12,Second Class,12.51
Sec_1962,2011-09-12,Second Class,2.45
Sec_1964,2011-09-12,Second Class,97.93
Sta_40237,2011-09-12,Standard Class,12.9
Sta_28683,2011-09-12,Standard Class,2.16
Sec_50767,2011-09-12,Second Class,3.39
Sec_674,2011-09-12,Second Class,1.89
Sec_855,2011-09-12,Second Class,0.79
Sta_44039,2011-09-13,Standard Class,8.57
Sta_44038,2011-09-13,Standard Class,0.75
Sta_44944,2011-09-13,Standard Class,150.4
Sta_17214,2011-09-13,Standard Class,3.686
Sta_19765,2011-09-13,Standard Class,0.477
Sta_21405,2011-09-13,Standard Class,22.947
Sec_5993,2011-09-13,Second Class,1.51
Sec_26182,2011-09-13,Second Class,87.07
Sec_4850,2011-09-13,Second Class,77.64
Sta_21404,2011-09-13,Standard Class,13.25
Sta_22036,2011-09-13,Standard Class,8.5
Sta_18788,2011-09-13,Standard Class,2.09
Sta_12062,2011-09-13,Standard Class,11.536
Sta_11899,2011-09-13,Standard Class,3.054
Sta_12292,2011-09-13,Standard Class,0.537
Sta_23449,2011-09-13,Standard Class,6.499
Sta_35564,2011-09-13,Standard Class,38.025
Sta_23679,2011-09-13,Standard Class,4.929
Sta_41193,2011-09-13,Standard Class,9.377
Sta_41191,2011-09-13,Standard Class,54.889
Sta_41192,2011-09-13,Standard Class,0.987
Sec_29144,2011-09-13,Second Class,202.32
Sec_4481,2011-09-13,Second Class,15.2
Sec_4849,2011-09-13,Second Class,12.582
Sta_37112,2011-09-13,Standard Class,2.104
Sta_36254,2011-09-13,Standard Class,81.507
Sta_36783,2011-09-13,Standard Class,2.654
Sta_36784,2011-09-13,Standard Class,0.439
Sta_15044,2011-09-13,Standard Class,2.77
Sec_3352,2011-09-13,Second Class,34.03
Sec_3353,2011-09-13,Second Class,21.97
Sec_3354,2011-09-13,Second Class,20.32
Sec_3812,2011-09-13,Second Class,1.74
Sam_9421,2011-09-13,Same Day,8.48
Sam_8647,2011-09-13,Same Day,30.06
Sec_4157,2011-09-13,Second Class,5.181
Sta_12757,2011-09-13,Standard Class,4.27
Sta_20778,2011-09-13,Standard Class,2.42
Sta_20680,2011-09-13,Standard Class,18.39
Sta_22417,2011-09-13,Standard Class,6.94
Sta_27625,2011-09-13,Standard Class,15.81
Sta_2790,2011-09-13,Standard Class,3.07
Sta_2791,2011-09-13,Standard Class,1.52
Sta_27626,2011-09-13,Standard Class,37.95
Sec_46427,2011-09-13,Second Class,6.74
Fir_27541,2011-09-13,First Class,39.53
Fir_2045,2011-09-13,First Class,15.81
Fir_28378,2011-09-13,First Class,4.72
Sta_28588,2011-09-13,Standard Class,11.76
Sta_47173,2011-09-13,Standard Class,8.16
Sta_1159,2011-09-13,Standard Class,0.4
Sta_46650,2011-09-13,Standard Class,42.58
Sta_49714,2011-09-13,Standard Class,3.35
Sta_49957,2011-09-13,Standard Class,1.99
Sta_46579,2011-09-13,Standard Class,2.99
Sta_28166,2011-09-13,Standard Class,33.03
Sta_2486,2011-09-13,Standard Class,5.37
Sta_47271,2011-09-13,Standard Class,199.8
Sta_50876,2011-09-13,Standard Class,0.47
Sam_1434,2011-09-13,Same Day,2.45
Sam_1431,2011-09-13,Same Day,3.79
Sam_28266,2011-09-13,Same Day,17.81
Sam_1433,2011-09-13,Same Day,4.7
Sam_1432,2011-09-13,Same Day,1.99
Sam_28268,2011-09-13,Same Day,43.41
Sam_28265,2011-09-13,Same Day,2.75
Sam_28267,2011-09-13,Same Day,29.05
Sam_43470,2011-09-14,Same Day,10.53
Sam_43469,2011-09-14,Same Day,21.6
Sam_43468,2011-09-14,Same Day,21.05
Sta_12758,2011-09-14,Standard Class,12.976
Sta_21170,2011-09-14,Standard Class,89.12
Sta_21171,2011-09-14,Standard Class,15.248
Sta_35319,2011-09-14,Standard Class,4.54
Sta_22895,2011-09-14,Standard Class,48.52
Sta_23450,2011-09-14,Standard Class,39.82
Sam_4596,2011-09-14,Same Day,8.57
Sam_31539,2011-09-14,Same Day,13.784
Sam_31605,2011-09-14,Same Day,140.7
Fir_27033,2011-09-14,First Class,129.481
Fir_33391,2011-09-14,First Class,2.81
Sec_49000,2011-09-14,Second Class,1.41
Sta_46888,2011-09-14,Standard Class,0.34
Sta_46889,2011-09-14,Standard Class,42.35
Sta_48863,2011-09-14,Standard Class,1.65
Sam_28590,2011-09-14,Same Day,55.83
Sam_1029,2011-09-14,Same Day,122.09
Sam_28589,2011-09-14,Same Day,1.79
Sam_1030,2011-09-14,Same Day,7.81
Sam_1319,2011-09-14,Same Day,6.52
Sam_28429,2011-09-14,Same Day,675.15
Sam_47175,2011-09-14,Same Day,115.24
Sec_49715,2011-09-14,Second Class,1.75
Sec_49813,2011-09-14,Second Class,1.35
Sec_49716,2011-09-14,Second Class,4.14
Sec_46580,2011-09-14,Second Class,7.32
Sam_8648,2011-09-14,Same Day,79.23
Sta_2487,2011-09-14,Standard Class,0.86
Sta_1604,2011-09-14,Standard Class,61.94
Sta_1605,2011-09-14,Standard Class,0.76
Sta_48366,2011-09-14,Standard Class,109.81
Sta_1606,2011-09-14,Standard Class,56.26
Sta_368,2011-09-14,Standard Class,5.59
Sta_369,2011-09-14,Standard Class,0.29
Sta_370,2011-09-14,Standard Class,1.26
Fir_25659,2011-09-15,First Class,678.15
Fir_34659,2011-09-15,First Class,32.18
Fir_26760,2011-09-15,First Class,23.21
Fir_4033,2011-09-15,First Class,5.13
Fir_3139,2011-09-15,First Class,116.77
Sam_32761,2011-09-15,Same Day,7.11
Fir_32880,2011-09-15,First Class,1.66
Sta_41880,2011-09-15,Standard Class,1.0
Sta_3008,2011-09-15,Standard Class,4.95
Sta_46182,2011-09-15,Standard Class,49.11
Sta_50122,2011-09-15,Standard Class,1.7
Sta_50123,2011-09-15,Standard Class,11.22
Sam_33547,2011-09-16,Same Day,2.57
Sta_35565,2011-09-16,Standard Class,135.206
Sec_33546,2011-09-16,Second Class,6.606
Sta_14612,2011-09-16,Standard Class,2.27
Sta_21633,2011-09-16,Standard Class,12.17
Sta_21261,2011-09-16,Standard Class,17.27
Sta_20487,2011-09-16,Standard Class,73.06
Sta_15302,2011-09-16,Standard Class,12.65
Sta_22582,2011-09-16,Standard Class,5.19
Sec_43467,2011-09-16,Second Class,77.95
Sec_43466,2011-09-16,Second Class,4.03
Sec_3730,2011-09-16,Second Class,0.064
Sec_4159,2011-09-16,Second Class,1.165
Sec_4158,2011-09-16,Second Class,34.905
Sam_30478,2011-09-16,Same Day,14.96
Sec_32760,2011-09-16,Second Class,11.54
Sta_13282,2011-09-16,Standard Class,1.26
Fir_24529,2011-09-16,First Class,4.11
Fir_4034,2011-09-16,First Class,7.69
Fir_3813,2011-09-16,First Class,0.08
Sta_35510,2011-09-16,Standard Class,96.14
Sta_17313,2011-09-16,Standard Class,3.65
Sec_46102,2011-09-16,Second Class,0.48
Fir_49814,2011-09-16,First Class,1.43
Fir_49717,2011-09-16,First Class,45.37
Sta_48563,2011-09-16,Standard Class,1.1
Sta_48562,2011-09-16,Standard Class,129.1
Sta_28813,2011-09-16,Standard Class,7.15
Sta_45630,2011-09-17,Standard Class,1.53
Sec_3355,2011-09-17,Second Class,2.136
Sec_4223,2011-09-17,Second Class,16.588
Fir_30669,2011-09-17,First Class,204.313
Sta_11737,2011-09-17,Standard Class,9.053
Sta_11736,2011-09-17,Standard Class,1.252
Sta_11900,2011-09-17,Standard Class,21.102
Sta_22896,2011-09-17,Standard Class,85.034
Sta_11810,2011-09-17,Standard Class,2.335
Sta_23680,2011-09-17,Standard Class,8.266
Sta_11811,2011-09-17,Standard Class,3.226
Sta_37259,2011-09-17,Standard Class,12.69
Sta_12439,2011-09-17,Standard Class,12.69
Sec_31249,2011-09-17,Second Class,1.465
Sta_34829,2011-09-17,Standard Class,6.91
Sta_14250,2011-09-17,Standard Class,5.34
Sta_14436,2011-09-17,Standard Class,1.76
Sta_16119,2011-09-17,Standard Class,3.71
Sec_31606,2011-09-17,Second Class,16.356
Sec_31437,2011-09-17,Second Class,22.845
Sec_7310,2011-09-17,Second Class,4.85
Sec_7309,2011-09-17,Second Class,10.46
Sec_7968,2011-09-17,Second Class,29.45
